shipment_id,customer,warehouse_id,destination_region,dispatch_date,delivery_date,delivery_time_days,weight,carrier_name,shipment_status,delivery_mode,shipment_cost,delivery_accuracy_flag,damage_flag,cost_per_kg,delay_flag
S008420,V55555555555555_8,PLANT03,PORT09,2023-12-03,2023-12-04,1,4.597,V444_1,Delivered,AIR   ,53.427,True,False,11.62,0
S008420,V55555555555555_8,PLANT03,PORT09,2023-12-03,2023-12-04,1,4.597,V444_1,Delivered,AIR   ,101.827,True,False,22.15,0
S008420,V55555555555555_8,PLANT03,PORT09,2023-12-03,2023-12-04,1,4.597,V444_1,Delivered,AIR   ,1.426,True,False,0.31,0
S008420,V55555555555555_8,PLANT03,PORT09,2023-12-03,2023-12-04,1,4.597,V444_1,Delivered,AIR   ,1.44,True,False,0.31,0
S008420,V55555555555555_8,PLANT03,PORT09,2023-12-03,2023-12-04,1,4.597,V444_1,Delivered,AIR   ,1.482,True,False,0.32,0
S008420,V55555555555555_8,PLANT03,PORT09,2023-12-03,2023-12-04,1,4.597,V444_1,Delivered,AIR   ,1.525,True,False,0.33,0
S008420,V55555555555555_8,PLANT03,PORT09,2023-12-03,2023-12-04,1,4.597,V444_1,Delivered,AIR   ,1.568,True,False,0.34,0
S008420,V55555555555555_8,PLANT03,PORT09,2023-12-03,2023-12-04,1,4.597,V444_1,Delivered,AIR   ,7.804,True,False,1.7,0
S008420,V55555555555555_8,PLANT03,PORT09,2023-12-03,2023-12-04,1,4.597,V444_1,Delivered,AIR   ,11.227,True,False,2.44,0
S008420,V55555555555555_8,PLANT03,PORT09,2023-12-03,2023-12-04,1,4.597,V444_1,Delivered,AIR   ,31.267,True,False,6.8,0
S008420,V55555555555555_8,PLANT03,PORT09,2023-12-03,2023-12-04,1,4.597,V444_1,Delivered,AIR   ,49.427,True,False,10.75,0
S008420,V55555555555555_8,PLANT03,PORT09,2023-12-03,2023-12-04,1,4.597,V444_1,Delivered,AIR   ,95.227,True,False,20.72,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,1.202,True,False,0.26,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,1.26,True,False,0.27,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,1.319,True,False,0.29,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,1.38,True,False,0.3,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,1.442,True,False,0.31,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,9.088,True,False,1.98,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,11.627,True,False,2.53,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,33.227,True,False,7.23,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,53.427,True,False,11.62,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,101.827,True,False,22.15,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,1.426,True,False,0.31,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,1.44,True,False,0.31,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,1.482,True,False,0.32,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,1.525,True,False,0.33,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,1.568,True,False,0.34,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,7.804,True,False,1.7,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,11.227,True,False,2.44,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,31.267,True,False,6.8,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,49.427,True,False,10.75,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-11,2,4.597,V444_1,Delivered,AIR   ,95.227,True,False,20.72,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,1.202,True,False,0.26,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,1.26,True,False,0.27,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,1.319,True,False,0.29,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,1.38,True,False,0.3,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,1.442,True,False,0.31,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,9.088,True,False,1.98,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,11.627,True,False,2.53,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,33.227,True,False,7.23,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,53.427,True,False,11.62,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,101.827,True,False,22.15,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,1.426,True,False,0.31,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,1.44,True,False,0.31,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,1.482,True,False,0.32,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,1.525,True,False,0.33,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,1.568,True,False,0.34,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,7.804,True,False,1.7,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,11.227,True,False,2.44,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,31.267,True,False,6.8,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,49.427,True,False,10.75,0
S008421,V55555555555555_8,PLANT03,PORT09,2024-09-09,2024-09-10,1,4.597,V444_1,Delivered,AIR   ,95.227,True,False,20.72,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,1.202,True,False,0.26,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,1.26,True,False,0.27,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,1.319,True,False,0.29,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,1.38,True,False,0.3,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,1.442,True,False,0.31,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,9.088,True,False,1.98,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,11.627,True,False,2.53,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,33.227,True,False,7.23,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,53.427,True,False,11.62,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,101.827,True,False,22.15,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,1.426,True,False,0.31,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,1.44,True,False,0.31,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,1.482,True,False,0.32,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,1.525,True,False,0.33,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,1.568,True,False,0.34,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,7.804,True,False,1.7,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,11.227,True,False,2.44,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,31.267,True,False,6.8,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,49.427,True,False,10.75,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2025-01-01,2,4.597,V444_1,Delivered,AIR   ,95.227,True,False,20.72,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,1.202,True,False,0.26,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,1.26,True,False,0.27,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,1.319,True,False,0.29,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,1.38,True,False,0.3,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,1.442,True,False,0.31,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,9.088,True,False,1.98,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,11.627,True,False,2.53,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,33.227,True,False,7.23,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,53.427,True,False,11.62,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,101.827,True,False,22.15,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,1.426,True,False,0.31,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,1.44,True,False,0.31,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,1.482,True,False,0.32,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,1.525,True,False,0.33,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,1.568,True,False,0.34,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,7.804,True,False,1.7,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,11.227,True,False,2.44,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,31.267,True,False,6.8,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,49.427,True,False,10.75,0
S008422,V55555555555555_8,PLANT03,PORT09,2024-12-30,2024-12-31,1,4.597,V444_1,Delivered,AIR   ,95.227,True,True,20.72,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,1.202,True,False,0.14,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,1.26,True,False,0.14,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,1.319,True,False,0.15,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,1.38,True,False,0.16,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,1.442,True,False,0.16,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,9.088,True,False,1.03,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,11.627,True,False,1.32,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,33.227,True,False,3.76,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,53.427,True,False,6.04,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,101.827,True,False,11.52,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,1.426,True,False,0.16,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,1.44,True,False,0.16,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,1.482,True,False,0.17,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,1.525,True,False,0.17,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,1.568,True,False,0.18,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,7.804,True,False,0.88,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,11.227,True,False,1.27,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,31.267,True,False,3.54,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,49.427,True,False,5.59,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-14,2,8.84,V444_1,Delivered,AIR   ,95.227,True,False,10.77,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,1.202,True,False,0.14,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,1.26,True,False,0.14,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,1.319,True,False,0.15,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,1.38,True,False,0.16,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,1.442,True,False,0.16,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,9.088,True,False,1.03,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,11.627,True,False,1.32,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,33.227,True,False,3.76,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,53.427,True,False,6.04,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,101.827,True,False,11.52,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,1.426,True,False,0.16,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,1.44,True,False,0.16,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,1.482,True,False,0.17,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,1.525,True,False,0.17,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,1.568,True,False,0.18,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,7.804,True,False,0.88,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,11.227,True,False,1.27,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,31.267,True,False,3.54,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,49.427,True,False,5.59,0
S008423,V55555555555555_8,PLANT03,PORT09,2024-12-12,2024-12-13,1,8.84,V444_1,Delivered,AIR   ,95.227,True,False,10.77,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,1.202,True,False,0.15,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,1.26,True,False,0.15,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,1.319,True,False,0.16,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,1.38,True,False,0.17,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,1.442,True,False,0.18,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,9.088,True,False,1.11,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,11.627,True,False,1.42,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,33.227,True,False,4.05,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,53.427,True,False,6.52,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,101.827,True,False,12.42,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,1.426,True,False,0.17,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,1.44,True,False,0.18,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,1.482,True,False,0.18,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,1.525,True,False,0.19,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,1.568,True,False,0.19,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,7.804,True,False,0.95,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,11.227,True,False,1.37,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,31.267,True,False,3.81,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,49.427,True,False,6.03,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-24,2,8.2,V444_1,Delivered,AIR   ,95.227,True,False,11.61,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,1.202,True,False,0.15,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,1.26,True,False,0.15,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,1.319,True,False,0.16,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,1.38,True,False,0.17,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,1.442,True,False,0.18,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,9.088,True,False,1.11,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,11.627,True,False,1.42,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,33.227,True,False,4.05,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,53.427,True,False,6.52,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,101.827,True,False,12.42,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,1.426,True,False,0.17,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,1.44,True,False,0.18,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,1.482,True,False,0.18,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,1.525,True,False,0.19,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,1.568,True,False,0.19,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,7.804,True,True,0.95,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,11.227,True,False,1.37,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,31.267,True,False,3.81,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,49.427,True,False,6.03,0
S008424,V55555555555555_8,PLANT03,PORT09,2023-01-22,2023-01-23,1,8.2,V444_1,Delivered,AIR   ,95.227,True,False,11.61,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,1.202,True,False,0.15,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,1.26,True,False,0.16,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,1.319,True,False,0.16,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,1.38,True,False,0.17,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,1.442,True,False,0.18,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,9.088,True,False,1.13,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,11.627,True,False,1.45,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,33.227,True,False,4.14,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,53.427,True,False,6.66,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,101.827,True,True,12.7,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,1.426,True,False,0.18,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,1.44,True,False,0.18,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,1.482,True,False,0.18,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,1.525,True,False,0.19,0
S008425,V55555555555555_8,PLANT03,PORT09,2023-08-02,2023-08-04,2,8.02,V444_1,Delivered,AIR   ,1.568,True,False,0.2,0
